emp_no,first_name,second_name,birth_date,wage,hire_date
4810,Brenda,Boyer,1980-08-30,92005.59,2021-11-17
4811,Lisa,Nguyen,1978-04-13,31968.91,2020-12-29
4812,Nicole,Brown,1978-07-04,60979.44,2018-05-10
4813,Frank,Benjamin,1986-04-09,59432.9,2019-06-19
4814,Susan,Gibson,1979-05-08,36635.55,2019-03-23
4815,Shane,Scott,1977-01-12,79294.19,2020-07-26
4816,Grant,Santiago,1990-04-19,27608.29,2021-10-30
4817,Dana,Benson,1979-05-29,34085.92,2018-03-25
4818,Andrea,Manning,1997-05-31,34117.16,2021-12-28
4819,Mark,Green,1997-04-02,76258.46,2019-12-22
4820,Jessica,Holland,1992-05-02,5359.33,2021-12-01
4821,Joyce,Cline,1996-03-24,21375.53,2018-12-27
4822,Wyatt,Murphy,1983-08-08,64082.73,2021-07-07
4823,Tyler,Williams,1981-05-27,53199.44,2021-05-03
4824,Rachael,Miles,1998-05-01,81239.25,2020-09-23
4825,Ralph,Gonzalez,1981-09-14,58795.77,2020-08-28
4826,Jacqueline,Singh,1978-01-07,82819.87,2021-04-30
4827,Rachel,Solomon,1979-12-12,85323.13,2018-12-09
4828,Keith,Krause,1987-10-09,1834.64,2019-10-29
4829,Shannon,Knight,1988-07-19,5270.4,2019-02-24
4830,April,Wright,1990-05-30,18358.46,2021-01-05
4831,Kristen,Joyce,1987-05-10,91494.66,2019-06-07
4832,Bryan,Coffey,1984-04-13,54155.08,2019-11-15
4833,Lisa,Lee,1996-07-15,56367.59,2020-09-25
4834,Jamie,Zuniga,1987-01-06,92100.46,2018-05-08
4835,Frank,Fischer,1999-02-19,8207.34,2018-02-12
4836,Madison,Young,1983-12-06,70477.76,2019-05-05
4837,Tyler,Rose,1992-07-08,51277.17,2021-03-15
4838,Betty,Mora,1988-02-20,2040.93,2019-12-22
4839,Steven,Martin,1989-04-29,9667.97,2019-04-19
4840,Kelly,Wells,1982-04-26,42942.56,2021-09-15
4841,Tyler,Mckee,1985-07-31,34998.64,2018-04-17
4842,Jamie,Taylor,1987-01-28,84968.75,2020-07-16
4843,Joyce,Adams,2000-04-06,50220.75,2019-03-20
4844,Larry,Villa,1999-02-09,63566.52,2019-06-03
4845,Karen,Diaz,1980-11-28,83480.55,2018-10-06
4846,Matthew,Castillo,1996-03-17,28027.08,2020-08-12
4847,William,Sanders,1979-08-08,66094.06,2019-11-26
4848,Wayne,Mccormick,1985-08-18,74915.7,2021-08-17
4849,Robert,Christensen,1985-04-07,78315.73,2019-08-27
4850,John,Ramsey,1999-11-16,68404.49,2020-11-30
4851,Leah,Perez,1986-01-12,74290.13,2019-06-15
4852,Troy,Bond,1991-09-01,30020.48,2019-08-30
4853,Cynthia,Velasquez,1985-06-04,52627.38,2021-02-22
4854,Michael,Taylor,1990-12-09,10612.26,2020-11-09
4855,Paula,Chaney,1987-07-26,13783.36,2019-11-17
4856,Kristy,Carr,1996-12-25,14590.51,2018-06-27
4857,Jordan,Miller,1980-02-29,20467.03,2020-02-05
4858,Ashley,Martin,1981-09-19,83029.71,2020-10-09
4859,Robert,Jones,1998-08-06,92580.84,2021-03-13
4860,Amy,Chandler,1986-01-17,89866.36,2020-11-04
4861,April,Zuniga,1978-11-16,81517.39,2018-03-16
4862,Vicki,Rodriguez,1994-06-03,53927.51,2021-12-31
4863,Monique,Watson,1983-11-04,44751.83,2018-09-04
4864,Brent,Parrish,1978-05-03,42427.14,2021-10-29
4865,Thomas,Gutierrez,1988-02-01,90566.58,2021-01-25
4866,Timothy,Fitzgerald,1984-09-17,250.86,2019-04-27
4867,Kirk,Moses,1981-09-08,72115.28,2020-02-19
4868,Whitney,Jackson,1996-04-16,16087.55,2021-10-06
4869,Brian,Snyder,1991-03-03,4430.6,2018-02-19
4870,John,Hill,1980-08-24,45378.62,2020-02-28
4871,Nathaniel,Franklin,1980-07-21,7428.91,2020-04-23
4872,Kerry,Kelly,1992-01-04,51560.95,2021-05-15
4873,David,Morales,1985-06-19,54723.09,2021-01-04
4874,Brandi,Shah,1993-05-24,22689.0,2018-05-13
4875,Jonathan,Lee,1995-01-03,33158.2,2019-02-18
4876,Patrick,Leonard,1978-07-26,13476.97,2019-07-10
4877,Christina,Osborn,1991-04-21,50958.51,2019-02-25
4878,Misty,Davila,1982-07-28,11674.76,2020-10-17
4879,Alejandro,Miller,1982-03-10,16282.6,2018-10-23
4880,Todd,Porter,1979-01-18,47209.22,2019-06-28
4881,Bryan,Frank,1989-04-23,73043.42,2019-08-03
4882,Angela,Miller,1987-03-04,35078.89,2018-05-14
4883,Larry,Kennedy,1996-12-21,42380.27,2019-05-19
4884,Nancy,Powell,1997-10-26,99250.88,2018-07-07
4885,Sandra,Hinton,1979-04-15,16198.68,2019-06-25
4886,Sharon,Moore,1995-02-03,84310.46,2019-06-18
4887,Bradley,Scott,1991-09-22,70757.93,2018-06-22
4888,Tina,Nichols,1992-10-25,47484.38,2019-05-23
4889,Victoria,Miles,1999-09-14,99903.88,2021-07-05
4890,Jessica,Castillo,2000-05-09,86024.87,2020-11-19
4891,Daniel,Williams,1977-04-11,56040.09,2018-07-21
4892,Betty,Avila,1984-12-18,95073.82,2018-05-21
4893,Brian,Barrett,1983-10-17,13066.02,2018-12-29
4894,Derek,York,1995-10-11,53814.92,2020-10-14
4895,Christopher,Clayton,1995-12-23,19348.02,2019-12-11
4896,Curtis,Berg,1999-11-29,52122.75,2018-08-01
4897,Joseph,Mccormick,1992-01-13,91754.92,2019-08-19
4898,Brittany,Johnson,1999-06-02,42232.7,2020-10-11
4899,Mrs.,Teresa,1979-07-23,71017.63,2018-06-12
4900,Jonathan,Lewis,1999-11-25,91560.83,2021-09-05
4901,Kevin,Novak,1987-01-10,19361.26,2021-12-25
4902,Terry,Delacruz,1978-03-18,6346.91,2021-12-13
4903,Kevin,Stevens,1995-04-08,47278.99,2018-07-26
4904,Benjamin,Lee,1989-10-26,32413.4,2019-10-24
4905,Adrian,Ryan,1998-11-10,86171.21,2019-05-07
4906,Pamela,Diaz,1994-06-12,27892.73,2021-03-17
4907,Mary,Dillon,1992-11-26,95493.5,2019-03-30
4908,Sharon,Flowers,1984-01-11,62987.41,2019-04-26
4909,Jennifer,Butler,1995-09-26,32403.9,2018-06-23
4910,Matthew,Harris,1979-03-08,29002.42,2021-09-24
4911,Karen,Cobb,1992-09-25,84476.8,2021-06-16
4912,Patricia,Lee,1985-05-18,65638.15,2021-02-23
4913,Jessica,Goodman,1995-08-10,26428.99,2020-05-22
4914,Thomas,Roberts,1988-04-14,16796.86,2021-12-31
4915,Teresa,Smith,1990-05-11,16082.1,2018-04-07
4916,Michael,Davis,1999-06-19,71231.37,2021-09-22
4917,Peter,Fowler,1985-12-27,61683.49,2021-07-06
4918,Gary,Phillips,1993-10-24,7366.03,2021-03-22
4919,James,Reid,1979-05-25,87610.87,2019-11-04
4920,Christina,Hess,1992-07-31,82369.74,2018-12-21
4921,Leah,Carter,1990-06-06,95574.76,2019-02-14
4922,Nancy,Schneider,1979-10-22,56664.2,2021-09-13
4923,Ryan,Hart,1991-10-05,23223.9,2019-09-01
4924,Andrew,Johnson,1998-07-19,15070.71,2019-06-05
4925,James,Wilson,1977-01-22,52299.35,2018-06-04
4926,Yvette,May,2000-06-13,70245.81,2021-08-31
4927,Katherine,Cook,1986-04-29,40112.9,2020-06-10
4928,John,Williams,1979-03-10,81040.23,2021-05-05
4929,Keith,Hancock,1990-02-27,87467.16,2020-03-31
4930,Stephanie,Thompson,1993-04-27,99642.92,2020-01-10
4931,Nicole,Long,1985-06-08,71588.85,2019-12-21
4932,Emily,Schwartz,1984-12-19,1690.96,2019-12-09
4933,Stephanie,Gonzales,1999-03-25,90602.26,2018-01-18
4934,Ashley,Garcia,1988-07-16,76261.44,2019-06-19
4935,Keith,Mejia,1995-02-14,78957.83,2021-02-03
4936,Kristen,Roberts,1978-05-02,81561.02,2019-05-08
4937,David,Gomez,1984-12-24,60837.01,2019-01-19
4938,Jonathan,Gregory,1999-01-01,37907.46,2019-10-25
4939,James,Green,1994-10-01,58743.2,2020-09-04
4940,Jason,Wilkerson,1981-12-30,14958.45,2020-01-09
4941,Samantha,Morrison,1984-08-24,22170.19,2018-06-09
4942,Brian,Matthews,1982-04-24,20544.17,2018-05-14
4943,James,Sparks,1977-11-05,38701.82,2019-07-24
4944,Jessica,Harvey,1978-06-27,56938.07,2019-08-04
4945,Mrs.,Tamara,1990-07-27,42248.26,2021-11-18
4946,Cody,Choi,1990-08-19,20513.69,2018-10-06
4947,Timothy,Wright,1989-10-03,76602.31,2019-06-04
4948,Wendy,Salazar,1986-05-16,80437.89,2018-12-05
4949,Carla,Johnson,1990-01-08,72086.56,2020-11-05
4950,Catherine,Browning,1984-01-21,53500.34,2020-10-05
4951,Kevin,Hill,1988-12-05,2809.53,2021-06-23
4952,James,Vega,1987-07-04,66801.86,2019-10-09
4953,Ashley,Johnson,1985-09-02,47832.59,2018-04-09
4954,Steven,Mathis,2000-03-18,7353.38,2020-08-27
4955,Nicholas,Fernandez,1982-08-20,70397.49,2018-04-04
4956,Leslie,Kaiser,1983-03-09,71948.54,2018-09-26
4957,Joseph,Perry,2000-05-30,1478.61,2019-01-16
4958,Todd,Edwards,1995-10-14,63144.68,2020-04-04
4959,Karen,Reynolds,1985-08-28,70241.17,2019-05-27
4960,Katherine,Guerrero,1981-05-16,92752.59,2018-11-28
4961,Larry,Zimmerman,1991-07-14,34144.74,2018-07-14
4962,Kimberly,Flores,1988-04-16,43627.07,2018-08-03
4963,Justin,Adkins,1980-07-12,87130.33,2018-12-31
4964,Tyler,Robbins,1979-05-25,87836.92,2021-04-20
4965,Ian,Berg,1978-10-21,88667.15,2018-09-16
4966,James,Perez,1984-11-18,8475.7,2018-03-04
4967,Courtney,Armstrong,1998-10-29,59619.81,2021-11-09
4968,Samantha,Espinoza,1986-11-13,22990.98,2019-04-25
4969,Ronald,Parsons,1991-03-07,18551.08,2019-10-03
4970,William,Leblanc,1980-02-05,5841.21,2019-10-19
4971,Benjamin,Murillo,1979-05-26,86447.07,2021-08-01
4972,Micheal,Armstrong,1983-11-17,33317.04,2019-08-04
4973,George,Harris,1993-05-05,21302.62,2019-07-07
4974,Cindy,Gray,1985-08-03,73407.73,2018-09-14
4975,Karen,Watts,1982-12-14,72928.12,2020-02-08
4976,Jodi,Parker,1996-05-31,25213.08,2019-07-10
4977,Hannah,Scott,1987-01-16,66522.15,2019-01-31
4978,Jacob,Hoffman,2000-05-02,26220.46,2018-09-02
4979,Robert,Williams,1999-05-19,10220.76,2019-07-22
4980,Haley,Conley,1989-04-07,13534.25,2019-02-01
4981,Joseph,Reed,1977-11-08,63836.23,2021-06-05
4982,Aaron,Alvarado,1980-01-09,59955.33,2020-04-06
4983,Joshua,Morales,1990-11-04,27937.83,2020-03-08
4984,James,Cook,1998-07-11,7031.45,2021-02-05
4985,Sara,Hodge,1982-09-23,5960.19,2018-06-01
4986,Jonathan,Roth,1988-04-26,78428.39,2020-12-29
4987,James,Jones,1994-08-02,31295.24,2018-04-14
4988,William,Joyce,1984-09-27,12913.39,2018-01-10
4989,Brian,Burns,1982-01-27,29087.45,2019-10-17
4990,Madison,Velazquez,1979-01-27,43934.73,2018-01-12
4991,Laura,Vega,1980-01-19,26508.2,2021-04-08
4992,Nicole,Jensen,1992-10-09,77704.27,2021-11-24
4993,Sydney,Decker,1987-01-16,33772.45,2019-06-27
4994,Elaine,Guzman,1979-10-19,94316.4,2019-07-04
4995,Maria,Campbell,1984-11-18,38820.31,2020-05-01
4996,Tracy,Dawson,1980-11-28,19728.27,2021-11-09
4997,Lance,Maldonado,1995-08-11,28416.42,2018-02-23
4998,Christine,Robinson,1989-04-02,50197.07,2018-02-27
4999,Jacob,Manning,1983-07-24,26026.56,2020-04-02
5000,Scott,Lowe,1987-09-13,51507.42,2019-07-16
5001,Sarah,Conner,1992-10-15,36487.79,2019-03-29
5002,Lisa,Lee,1997-05-03,61715.55,2020-08-12
5003,Joy,Page,1991-09-15,9756.16,2018-12-27
5004,Stacy,Burton,1981-12-12,95276.96,2020-02-02
5005,Jordan,Grant,1983-02-27,5077.88,2020-04-05
5006,William,Wells,1998-05-28,50156.98,2021-12-23
5007,Kevin,Brown,1983-03-23,38574.5,2018-05-11
5008,Bruce,Hale,1992-09-22,96124.52,2020-06-22
5009,Randall,Frost,1978-01-12,1902.91,2021-09-04
5010,Chris,Berry,1982-02-27,4751.24,2021-05-23
5011,Tasha,Gilbert,1999-09-22,64677.72,2021-10-17
5012,Jason,Williams,1983-04-10,27948.98,2019-07-30
5013,Edward,Atkins,1986-11-26,42188.48,2021-12-24
5014,Jocelyn,Hines,1991-07-31,49580.12,2018-09-15
5015,Jessica,Stark,1977-03-24,47673.4,2020-12-27
5016,Adam,Miller,1978-04-16,64052.44,2021-05-02
5017,Angela,Sexton,1978-02-10,49781.57,2020-07-31
5018,Jerry,Carroll,1991-07-28,91544.05,2019-09-03
5019,Scott,Lopez,1985-10-02,8692.36,2018-04-04
5020,Karen,Martin,1981-01-10,6737.36,2021-05-13
5021,Marie,Daniels,1994-06-24,95801.57,2020-05-03
5022,Derek,Munoz,1980-02-08,77151.54,2021-02-20
5023,Christopher,Webb,1979-08-16,13905.54,2020-10-24
5024,Ann,Wood,1987-02-18,7683.58,2018-01-27
5025,Shelley,Mahoney,1991-11-02,17923.57,2019-06-13
5026,Mark,Reyes,1990-08-16,45332.79,2018-06-30
5027,Matthew,Schmitt,1977-03-31,11845.97,2018-08-31
5028,Douglas,Edwards,1991-06-14,93630.69,2018-06-13
5029,Carla,Johnson,1986-05-01,17596.72,2018-10-26
5030,John,Malone,1988-03-04,23052.58,2018-12-10
5031,Anna,Long,1982-10-15,23675.88,2020-11-10
5032,Christopher,Potter,1979-04-07,34056.41,2018-07-30
5033,David,Nguyen,1979-12-22,37653.98,2018-03-10
5034,Jason,Neal,1979-01-22,49474.43,2020-09-08
5035,Anne,Lewis,1991-04-22,16039.55,2018-05-02
5036,Jamie,Sanders,1986-06-30,48806.33,2019-03-27
5037,Mary,Gregory,2000-03-25,49207.6,2019-02-06
5038,Heather,Russell,1994-09-30,8788.4,2019-05-01
5039,Sandra,Howard,1992-10-05,54767.59,2018-03-26
5040,Michael,Smith,1996-05-30,77517.62,2020-01-16
5041,Ricardo,Hernandez,1998-11-13,43496.04,2021-09-15
5042,Matthew,Montoya,1988-05-02,45293.11,2019-07-01
5043,Teresa,Hernandez,1999-05-06,44660.16,2021-09-04
5044,April,Richards,1999-03-09,5932.12,2019-01-31
5045,Kelly,Meyer,1979-07-27,23701.64,2020-05-20
5046,Alison,Garcia,1995-08-18,77830.74,2021-11-14
5047,Christine,Kennedy,2000-05-27,18919.79,2020-08-12
5048,Frank,Hudson,1979-07-17,84139.4,2018-12-10
5049,Justin,Collins,1987-09-13,57078.96,2020-10-11
5050,Susan,Armstrong,1977-03-19,85916.04,2018-02-18
5051,Terry,Reese,1980-08-22,91809.28,2021-03-11
5052,Cynthia,Romero,1995-04-15,32232.22,2021-08-01
5053,Jennifer,Barnes,1980-07-01,52496.43,2021-02-24
5054,Richard,Jones,1987-06-01,933.01,2019-03-10
5055,Christopher,Christian,1980-03-14,83720.72,2018-05-02
5056,Kyle,Martinez,1982-02-14,79102.09,2020-07-08
5057,Mr.,Albert,1998-01-14,48480.42,2020-11-17
5058,Mike,Holloway,1984-09-14,60687.22,2018-05-15
5059,Jimmy,Rodriguez,1989-06-20,94504.93,2021-07-11
5060,Stephanie,Gonzalez,1995-08-31,29023.72,2020-03-20
5061,Whitney,Brown,1981-01-27,5590.93,2021-04-15
5062,Melinda,Garcia,1986-07-31,51203.47,2018-06-19
5063,Daniel,Cox,1982-04-01,19720.66,2020-10-09
5064,Michele,Young,1984-04-03,60414.47,2019-12-20
5065,Kenneth,Moore,1995-06-01,13041.09,2019-11-27
5066,Louis,Frazier,1995-08-01,67573.37,2020-01-21
5067,Elizabeth,Ross,1977-05-08,36923.26,2020-08-11
5068,Erica,Carney,1983-03-08,56855.41,2021-11-02
5069,Ms.,Crystal,1995-03-09,85798.77,2019-05-18
5070,Heather,Benitez,1983-10-18,52278.2,2019-09-18
5071,Justin,Smith,1980-10-13,98232.78,2018-05-06
5072,Colin,Jenkins,1980-11-25,19704.14,2020-02-18
5073,Melissa,Serrano,1992-12-22,24891.28,2021-03-11
5074,Amanda,Arroyo,1984-12-06,49833.2,2019-10-03
5075,Kathryn,Bailey,1982-04-20,78411.08,2018-06-24
5076,Cynthia,Peterson,2000-01-22,49745.63,2020-08-13
5077,Chad,Snyder,1991-08-06,58731.0,2020-01-18
5078,Melissa,Harrison,1995-11-23,73068.24,2020-07-31
5079,Brad,Sloan,1997-02-12,73876.77,2021-09-14
5080,Kenneth,Owens,1999-04-11,94959.99,2019-09-01
5081,Kenneth,Smith,1992-07-14,5833.81,2019-01-26
5082,Michael,Murphy,1984-02-22,278.88,2020-10-29
5083,Thomas,Guerrero,1999-10-10,28718.92,2021-01-19
5084,Madeline,Bradshaw,1995-05-15,16258.1,2020-01-18
5085,Derek,Morris,1989-09-19,42022.42,2018-04-18
5086,James,Hansen,1985-12-31,37876.39,2019-11-16
5087,Anthony,Petty,1991-04-06,44625.03,2019-05-15
5088,Stephen,Rivers,1983-08-18,60967.69,2018-01-24
5089,Nancy,Harris,1993-08-12,88556.19,2019-06-01
5090,Casey,Lee,1990-12-25,65486.2,2021-04-17
5091,Derek,Tucker,1988-10-30,74091.87,2019-01-07
5092,Gina,Jackson,1982-12-04,94195.71,2018-05-19
5093,Whitney,Brown,1993-03-21,5121.98,2021-09-07
5094,Jeffrey,Malone,1994-06-22,3975.65,2020-12-22
5095,Jacob,Williams,1983-01-13,38005.9,2021-03-16
5096,Erica,Stewart,1995-05-17,27260.43,2020-05-09
5097,Daniel,Flores,1977-04-16,40796.57,2018-01-08
5098,Ashley,Coleman,1990-09-13,88365.0,2020-03-17
5099,Cindy,Walker,1991-01-06,93599.5,2019-11-14
5100,Cindy,Anderson,1992-03-20,80554.67,2021-03-16
5101,Robert,Williams,1993-08-22,15978.48,2018-05-20
5102,Roger,Monroe,1985-06-03,49320.49,2020-09-02
5103,William,Ford,1992-03-18,9880.15,2019-10-18
5104,Eric,Gomez,1997-08-20,76908.93,2018-03-18
5105,Jennifer,James,1996-09-05,55412.7,2018-11-27
5106,Claudia,Cole,1977-01-19,65561.5,2018-07-06
5107,Jason,Solomon,1991-04-07,65433.08,2018-10-30
5108,Kelli,Brown,1994-12-24,54022.06,2018-05-22
5109,Kristen,Schmidt,1995-11-05,47643.43,2021-03-07
5110,Alex,Nelson,1992-05-09,41057.88,2018-03-02
5111,Justin,Carney,1977-07-30,73327.9,2019-04-29
5112,Craig,Hancock,1980-05-30,21024.72,2020-03-01
5113,Lisa,Ayala,1984-10-03,77790.74,2019-06-10
5114,Phillip,Mckinney,1987-05-29,83565.58,2021-11-22
5115,Elizabeth,Arellano,1983-06-09,80155.95,2019-01-04
5116,Casey,Roberson,1981-09-28,14586.27,2018-05-21
5117,Carolyn,Bradley,1994-07-22,61356.38,2019-10-01
5118,William,Meyer,1991-07-12,52001.05,2021-12-03
5119,Brett,Ramirez,1983-07-27,83038.09,2021-01-01
5120,Kimberly,Neal,1985-04-18,7375.39,2018-07-22
5121,Melanie,Wilson,1995-12-02,32224.72,2019-03-07
5122,Caroline,Moore,1991-09-21,42292.29,2018-09-19
5123,Lawrence,Brown,1996-12-13,10433.51,2021-09-03
5124,Susan,Young,2000-05-31,51274.69,2019-07-17
5125,Tina,Collins,1987-10-30,96835.13,2020-01-03
5126,Dr.,Daniel,1983-01-20,25591.22,2019-06-08
5127,Mark,Blackburn,1989-09-26,72809.28,2020-11-20
5128,Kevin,Lee,1999-05-16,96164.39,2019-10-03
5129,Debbie,Smith,1989-07-16,63137.25,2021-02-26
5130,Nicole,English,1984-06-08,79351.63,2020-05-23
5131,Scott,West,1978-06-15,56126.5,2018-08-30
5132,Patricia,Rowe,1987-02-09,69306.71,2020-06-30
5133,Edward,Jordan,1984-03-15,39638.45,2019-03-27
5134,Judith,Browning,1999-12-21,64188.71,2018-01-05
5135,Richard,Johnson,1995-01-20,56652.16,2018-04-24
5136,Kenneth,Washington,1989-12-23,6647.74,2020-10-22
5137,Haley,Lee,1987-09-17,70187.2,2020-08-28
5138,Douglas,Cruz,1978-06-27,91818.07,2020-04-17
5139,Bruce,Vasquez,1981-10-25,74795.76,2019-07-25
5140,Amanda,Scott,1992-02-20,5288.97,2020-07-13
5141,Ruben,Alvarado,1991-09-10,56586.84,2020-04-30
5142,Brandon,Parker,1991-01-09,83646.6,2018-07-26
5143,Scott,Kelly,1989-07-07,32153.9,2018-07-03
5144,Paula,Morris,1983-03-16,14524.86,2020-01-10
5145,Mrs.,Madison,1998-06-14,49886.59,2019-12-21
5146,Mrs.,Amy,1991-04-23,85916.98,2018-06-18
5147,Jeffrey,Lutz,1990-04-08,19727.3,2018-06-10
5148,Erica,Morgan,1999-07-22,287.45,2021-05-15
5149,Edward,Stevens,2000-05-09,50765.67,2021-12-31
5150,Shane,Elliott,1985-08-28,39156.73,2018-02-13
5151,Anna,Molina,1986-01-09,91508.58,2019-09-16
5152,Mark,Black,1984-05-14,97452.5,2020-11-05
5153,Ryan,Alvarez,1979-11-05,76353.59,2021-11-02
5154,Monica,Guzman,1993-05-04,85099.28,2018-03-30
5155,Christine,Calderon,1985-04-15,82596.76,2020-09-07
5156,Victor,Schmidt,1978-12-31,29682.28,2018-01-05
5157,Nancy,Le,1986-11-07,71448.64,2018-07-12
5158,Kathleen,Brown,1987-08-07,72208.29,2019-03-07
5159,Antonio,Rodriguez,1987-08-02,63944.53,2019-09-21
5160,Brooke,Torres,1997-11-02,70130.61,2020-06-09
5161,Lisa,Mathews,1988-06-18,84812.29,2018-10-23
5162,Lisa,Owens,1986-08-29,59889.37,2021-09-01
5163,Savannah,Thomas,1991-12-26,74672.16,2018-07-01
5164,Sherry,James,1986-11-04,29041.3,2018-11-01
5165,Kelly,Wolfe,1997-12-19,65192.53,2021-03-14
5166,Vanessa,Kerr,1998-05-02,79693.75,2021-06-08
5167,Jennifer,Jones,1984-03-08,78435.41,2020-12-30
5168,Jerry,Cortez,1981-02-01,2510.44,2021-01-20
5169,Maria,Bullock,1991-03-13,31879.78,2020-12-08
5170,Melanie,Foster,1985-04-19,67236.58,2020-10-19
5171,Juan,Graham,1991-01-19,13885.3,2020-11-15
5172,Denise,Wilson,1998-11-25,54674.8,2021-12-05
5173,Valerie,Salas,1978-03-20,92135.92,2020-06-02
5174,Larry,Yoder,1994-10-13,92125.27,2019-04-13
5175,Jason,Buck,1978-08-01,49991.76,2019-04-19
5176,Peggy,Johnson,1998-06-29,20282.76,2019-01-02
5177,Holly,Johnson,1983-07-16,24297.25,2021-01-10
5178,Nathaniel,Walker,1977-10-30,49154.28,2019-01-04
5179,Kelly,Stafford,1982-04-25,54415.17,2021-02-12
5180,Travis,Soto,1995-01-13,29025.12,2021-08-30
5181,John,Scott,1985-02-21,45299.29,2019-05-30
5182,Micheal,Johns,1992-04-29,37831.54,2018-04-13
5183,Alison,Houston,1981-03-01,84051.2,2018-01-15
5184,Erika,Hill,1988-01-19,14514.53,2019-11-19
5185,Lisa,Moore,1996-07-15,8048.8,2018-01-22
5186,Jennifer,Gillespie,1990-02-14,43097.78,2018-04-24
5187,Wayne,Williams,1983-07-11,6981.97,2020-06-14
5188,Sara,Graham,1990-02-27,17147.31,2021-10-30
5189,Richard,Dillon,1988-09-01,21765.9,2021-04-15
5190,Mark,Barber,1981-07-13,32340.55,2020-11-30
5191,Ronald,Finley,1988-07-17,26580.2,2020-01-01
5192,Maria,Mendoza,1991-06-14,59237.16,2018-09-29
5193,Rhonda,Lee,2000-04-28,62628.55,2018-12-07
5194,James,Burke,1989-03-27,46899.61,2020-01-04
5195,Matthew,Olson,1999-06-29,25872.52,2019-10-24
5196,Cindy,Hopkins,1986-11-18,72014.64,2018-03-01
5197,Matthew,Watson,1984-12-03,26083.8,2020-01-17
5198,Christina,Fowler,1997-11-21,48249.53,2018-08-04
5199,Craig,Thompson,1982-08-23,65125.16,2020-08-31
5200,Sharon,Lloyd,1986-12-27,6188.01,2020-04-04
5201,Joseph,Rogers,1999-12-31,5743.47,2020-11-19
5202,Justin,Frazier,1988-10-17,45113.63,2019-12-16
5203,Jeffery,Rogers,1995-07-17,8109.3,2021-11-17
5204,Kimberly,Gaines,1999-05-21,77083.22,2019-07-30
5205,Kimberly,Hutchinson,1998-01-17,73538.71,2021-03-10
5206,Jonathan,Johnson,1991-04-04,93324.4,2020-12-29
5207,Kimberly,Grant,1992-11-24,91257.35,2020-02-24
5208,Drew,Oneill,1977-11-04,84587.45,2018-05-28
5209,Karen,Bishop,1984-09-19,3012.1,2018-03-02
5210,Jared,Burke,1988-05-11,76010.54,2018-10-24
5211,Daniel,Singh,1984-08-27,11471.43,2021-03-13
5212,John,Andrade,1998-02-04,78822.54,2018-04-02
5213,Anna,Kelly,1988-07-30,19638.09,2019-12-09
5214,Marcus,Conner,1980-05-17,5060.01,2021-01-23
5215,Jessica,Owen,1999-07-13,73472.18,2019-06-04
5216,David,May,1977-11-02,64680.24,2019-09-28
5217,Sandra,Howell,1981-01-08,40154.58,2018-10-14
5218,Jessica,Ford,1992-08-10,9143.97,2021-10-12
5219,Matthew,Good,1998-02-15,99022.78,2019-04-09
5220,Jamie,Landry,1986-04-02,20055.56,2021-05-09
5221,Teresa,Miller,1988-06-08,77224.72,2018-01-26
5222,Alicia,Bishop,1989-03-02,71523.14,2021-09-16
5223,Jodi,Sanchez,2000-03-27,68552.12,2020-01-29
5224,Mark,Beard,1982-11-20,41165.22,2020-09-21
5225,Christopher,Vargas,1989-12-22,8518.35,2020-09-13
5226,Jamie,Church,1981-09-14,78315.51,2021-12-03
5227,Derek,Robertson,1977-12-17,81709.14,2021-07-24
5228,Tara,Mclean,1992-08-09,43696.92,2018-04-22
5229,Joshua,Hayes,1981-02-28,75772.49,2018-05-03
5230,Joseph,Goodwin,1979-08-29,388.41,2018-08-08
5231,Curtis,Lewis,1987-03-06,85822.0,2020-05-31
5232,Erin,Hill,1986-08-22,23175.25,2019-10-20
5233,David,Bell,1991-01-21,40948.0,2019-03-22
5234,Janice,Mendoza,1993-03-15,46515.16,2019-10-26
5235,Jeffrey,Robinson,1980-06-11,88671.91,2020-02-24
5236,Sharon,Schroeder,1977-06-05,11934.12,2021-03-09
5237,Anthony,Santos,1987-10-17,10355.65,2021-08-19
5238,Billy,Brady,1984-08-11,35481.13,2018-07-17
5239,Ernest,Mccormick,1999-11-28,49262.12,2020-11-21
5240,Melanie,Knox,1983-04-22,88999.52,2019-10-14
5241,Zachary,Bryan,1994-04-02,81781.3,2021-10-16
5242,Daniel,Dawson,1981-03-29,45696.88,2018-08-30
5243,Lauren,Herrera,1986-10-18,97803.92,2020-12-13
5244,David,West,1987-10-17,83926.05,2018-08-03
5245,James,Mata,1996-07-27,91753.27,2019-05-26
5246,Jacob,Lynn,1992-10-16,4015.52,2020-07-01
5247,Brian,Fry,1977-03-20,17945.92,2018-05-12
5248,Michael,Jones,1998-07-07,11972.25,2020-10-21
5249,Matthew,Fisher,1989-01-28,86274.05,2018-06-09
5250,Jessica,Orozco,1996-12-06,49014.51,2020-05-19
